ID_fishnet,slope_mean,flowacc_mean,NEAR_DIST,elevation_mean,inundation_reclass,impervious_area
16311,0.797901543,7.527272727,4949.628193,1050.863636,0,0
16312,0.407584196,931.5454545,5092.497357,1048.463636,0,0
16313,0.583400435,33.91818182,5239.068575,1046.290909,0,0
16314,0.425224902,3.05,5389.076891,1046.990909,0,0
16315,0.593940139,33.19090909,5542.243223,1047.68,0,0
16316,0.526874417,11.67272727,5698.312921,1045.854545,0,0
16317,0.554526943,5.242857143,5857.053896,1045.790909,0,7646651.846
16348,2.187849431,10.45454545,6416.395106,,0,1151451.732
16349,2.602849642,27.09090909,6280.783761,1133.285714,0,1151451.732
16350,3.166846652,37.30578512,6148.687921,1136.504132,0,1151451.732
16351,4.487956644,11.46280992,6020.338998,1141.528926,0,1161652.116
16352,5.332398459,11.86363636,5895.981695,1149.743802,0,1156978.501
16353,6.809015516,10.60330579,5775.378351,1160.754545,0,0
16354,8.32909002,6.305785124,5657.180926,1171.280992,0,0
16355,5.543930508,3.595041322,5543.654129,1184.570248,0,0
16356,6.519036005,3.827272727,5435.117862,1190.677686,0,1152287.951
16357,4.479677551,1106.760331,5331.876897,1180.445455,0,18353.1179
16358,3.118322431,1080.983471,5209.632623,1160.033058,0,1179951.097
16359,6.005582859,16.48760331,5068.211267,1158.876033,0,1165680.555
16360,8.611999593,7.851239669,4927.279299,1169.942149,0,1176415.077
16361,3.585084198,1.654545455,4790.012149,1191.330579,0,1176912.698
16362,5.324454075,9.033057851,4657.290145,1206.9,0,6490125.893
16363,3.685179266,23.73553719,4529.512843,1195.404959,0,5344095.549
16364,2.816135788,291.2396694,4403.029934,1178.909091,0,5340930.387
16365,4.395946753,4.427272727,4268.985897,1175.041322,0,5340715.26
16366,4.272698819,5.26446281,4140.266727,1184.418182,0,5342712.064
16367,3.849529814,62.1322314,4017.384293,1186.157025,0,5364569.27
16368,2.75281524,21.26446281,3900.890224,1179.793388,0,5350419.71
16369,1.452545228,2.154545455,3791.373435,1186.008264,0,5348926.621
16370,4.933019784,7.165289256,3689.455313,1192.563636,0,5343162.758
16371,5.201549435,12.65289256,3595.782042,1183.760331,0,5340566.64
16372,3.467602268,18.85123967,3511.013596,1164.991736,0,5333254.519
16373,1.049976524,291.0661157,3435.809142,1148.876033,0,5341018.244
16374,2.082340088,9.354545455,3370.808871,1141.644628,0,5367944.476
16375,0.979912617,2.314049587,3301.186394,1144.236364,0,5372396.776
16376,1.010601795,11.05785124,3242.129333,1148.363636,0,5337099.884
16377,0.58353329,17.97520661,3138.644619,1145.363636,0,5336483.374
16378,0.923745399,9.627272727,2999.474684,1142.553719,0,5339639.708
16379,0.794940362,2.636363636,2865.585592,1140.745455,0,5341791.755
16380,0.580987983,2.404958678,2739.765171,1139.834711,0,5339871.546
16381,0.856674702,6.198347107,2623.174717,1139.07438,0,5342231.054
16382,2.044985006,11.81818182,2517.097138,1136.975207,0,5337852.895
16383,2.104601286,21.41322314,2422.91362,1132.072727,0,5361851.237
16384,0.618272824,950.0082645,2342.059524,1124.719008,0,5347822.375
16385,1.040904836,251.8264463,2275.955892,1120.876033,0,5345169.102
16386,1.643555071,6.305785124,2225.917255,1121.181818,0,5337910.422
16387,1.658844339,5.3,2193.043554,1122.454545,0,5337898.301
16388,1.548911774,5.801652893,2177.148313,1122.727273,0,5364364.421
16389,1.34495178,4.371900826,2165.403908,1121.033058,0,5362981.279
16390,1.60182885,4.58677686,2158.62504,1120.338843,0,5339510.275
16391,2.5101743,2.081818182,2054.105078,1120.917355,0,5339109.897
16392,3.360979883,2.909090909,1874.061899,1123.990909,0,5338211.255
16393,3.39550846,4.41322314,1698.490015,1120.107438,0,5339970.064
16394,3.01530831,3.958677686,1528.930562,1111.132231,0,5344672.453
16395,1.986925685,3.772727273,1367.621656,1101.07438,0,5349699.631
16396,1.890722332,3.479338843,1217.846183,1094.081818,0,5344714.781
16397,1.325530405,89.10743802,1068.819941,1088.826446,0,5340908.588
16398,1.957896796,143.0743802,869.1528907,1084.041322,0,5336515.636
16399,1.436994769,21.37190083,669.6845744,1079.512397,0,5340115.285
16400,2.561550386,19.20909091,470.6677289,1076.14876,0,5333787.496
16401,4.52187783,90.92561983,273.0911805,1071.154545,0,7582334.545
16402,0.93418696,526.8099174,87.34686414,1059.876033,1,2258471.602
16403,0.362571235,3438.338843,0,1051.355372,1,2319201.738
16404,1.516218759,7172.218182,0,1050,1,83633.3387
16405,1.283208579,10.2892562,15.07795313,1051.209091,1,81074.98667
16406,0.343535751,55.18181818,60.11453059,1051.371901,1,79113.70909
16407,4.150204945,18.04958678,100.9466375,1050.115702,1,74798.53325
16408,4.815628768,3.027272727,234.9875423,1054.421488,1,2253994.533
16409,2.74998849,3.685950413,343.3969649,1070.681818,0,2266882.268
16410,3.412714299,6.454545455,479.860615,1069.487603,0,2261558.057
16411,2.023197424,11.72727273,598.0232772,1062.066116,0,2378065.939
16412,1.267211192,13.66115702,679.4120405,1053.578512,0,115777.4145
16413,0.940651622,27.9,793.7860939,1049.570248,0,2459756.881
16414,1.835540748,38.14876033,933.3169087,1047.227273,0,2322911.852
16415,3.620503895,13.12396694,1023.039178,1046.603306,0,2311016.932
16416,1.161404265,2.115702479,1133.248701,1055.305785,0,2391233.094
16417,1.818833581,10.77272727,1265.660332,1061.363636,0,2373593.46
16418,3.944160976,28.09917355,1411.688324,1058.072727,0,171908.0883
16419,0.581128954,58.3553719,1373.636739,1048.008264,0,2813064.225
16420,0.14058032,296.8512397,1306.585248,1040.446281,0,451710.0614
16421,0.338910653,20.71818182,1135.343052,1039.933884,0,437277.3766
16422,0.328936102,5.32231405,943.7595153,1039.363636,0,4356523.548
16423,0.122554386,19.32231405,756.5449096,1038.834711,0,4356773.722
16424,0.361483153,31.96694215,576.2939449,1038,0,365554.5601
16425,0.384013121,41.85950413,407.8780854,1037.355372,0,368988.4862
16426,0.363111077,29.26363636,262.4775021,1036.561983,0,18852.66681
16427,1.110278876,53.3553719,118.2000379,1035.809091,0,6801.58685
16428,0.666304728,27801.09091,0,1033.61157,1,2498.361092
16429,0.613422094,74043.12397,0,1031.487603,1,3357.546937
16430,2.58912179,19.9,40.1651445,1031.289256,1,3577375.286
16431,6.577231995,8.024793388,239.9635838,1035.236364,1,3577234.983
16432,0.979232061,2.479338843,439.9452287,1050.818182,1,3574921.621
16433,1.002878262,279.6446281,639.9383463,1060.231405,0,3583807.679
16434,0.39472902,70.67272727,839.9347414,1057.090909,0,3582499.076
16435,0.966993294,13.95041322,1039.932523,1056.672727,0,3570234.431
16436,0.487833894,3,1239.93102,1058.355372,0,3566285.136
16437,0.570369069,11.39669421,1439.929935,1060.363636,0,3568193.025
16438,0.49956273,18.81818182,1639.929115,1059.652893,0,3570177.074
16439,0.320689947,97.92727273,1839.928472,1058.710744,0,3566307.944
16440,0.322499378,14.61157025,2039.927956,1058.163636,0,3563688.904
16441,0.685132,10.09917355,2239.927532,1058.396694,0,11226387.99
16442,0.462937102,2478.834711,2439.927178,1057.46281,0,7672612.065
16443,0.308325064,18.27272727,2639.926877,1055.743802,0,60880.61125
16444,0.344081756,40.59504132,2839.926618,1055.363636,0,47633.48404
16445,0.310775783,20.40495868,3039.926394,1055.603306,0,7920292.023
16446,0.80844161,249,3239.926197,1055.719008,0,66776.18279
16447,0.845966747,133.8347107,3439.926023,1054.603306,0,0
16448,0.552864816,9.354545455,3613.750563,1055.264463,0,66776.18279
16449,2.701084479,3.487603306,3578.277898,1057.854545,0,344211.6045
16450,2.584663468,6.289256198,3553.723723,1062.165289,0,509669.936
16451,1.921815418,77.15702479,3540.315223,1061.77686,0,646563.1572
16452,1.650524871,2437.109091,3537.632365,1054.950413,0,221984.1895
16453,1.174250563,3007.31405,3538.179117,1052.5,0,8226211.888
16454,0.722512709,7.504132231,3547.335767,1053.595041,0,7987261.869
16455,0.444337874,9.52892562,3567.698225,1055.14876,0,348918.2043
16456,0.563087056,4.2,3599.076299,1055.520661,0,348918.2043
16457,0.612240569,6.512396694,3641.185217,1055.845455,0,7646651.846
16458,0.568637243,72.05785124,3693.657993,1054.991736,0,7646651.846
16459,1.50946881,3.595041322,3756.060296,1053.132231,0,0
16460,1.318447121,37.72727273,3827.906547,1056.413223,0,0
16461,0.651097516,149.9545455,3908.676005,1056.14876,0,7669374.963
16462,1.251546715,26.45454545,3997.827872,1052.709091,0,26203.37362
16463,1.867602632,5.991735537,4094.814681,1054.512397,0,7657038.635
16464,1.180245894,20.57024793,4199.093576,1053.603306,0,4633.968347
16465,1.160386955,49.00909091,4310.135315,1047.46281,0,0
16466,1.560414469,653.4297521,4427.431086,1046.845455,0,0
16467,1.380627995,314.3140496,4550.497292,1051.495868,0,0
16468,1.209008252,113.2727273,4678.878624,1049.669421,0,1675.753098
16469,1.076843071,4.327272727,4812.149703,1048.859504,0,7652256.844
16470,0.978470026,3.008264463,4949.91559,1052.527273,0,0
16471,1.248503729,12.41322314,5091.049549,1052.561983,0,0
16472,0.135982432,893.2479339,5232.470905,1048.578512,0,0
16473,0.673812281,27.45454545,5375.263888,1046.008264,0,0
16474,0.4982415,2.372727273,5521.573332,1047.057851,0,0
16475,0.688856549,14.55371901,5671.162338,1048.581818,0,0
16476,0.617910965,4.421487603,5823.778195,1047.330579,0,0
16477,0.879045441,6.688311688,5979.189131,1047.330579,0,7646651.846
16508,2.332014302,51.24675325,6272.467466,,0,1151451.732
16509,3.243295713,31.07438017,6133.674805,1138.74026,0,0
16510,5.818727966,28.17355372,5998.340196,1144.173554,0,1155949.229
16511,7.456600522,31.43801653,5866.702958,1153.338843,0,1164277.584
16512,7.908453096,24.62727273,5739.01752,1166.46281,0,1158357.999
16513,6.233854322,12.08264463,5615.553454,1181.381818,0,0
16514,3.030180993,2,5495.425647,1193.727273,0,1152388.867
16515,4.998138689,7.297520661,5378.485672,1201.041322,0,1151451.732
16516,4.453124884,14.80909091,5266.54661,1191.917355,0,1152386.489
16517,2.85629835,197.9504132,5159.93394,1177.745455,0,1193941.714
16518,2.924327835,1931.132231,5058.984417,1166.801653,0,1205276.269
16519,6.790063584,12.38842975,4926.789911,1166.07438,0,1170294.865
16520,4.729472986,4.776859504,4785.368555,1182.595041,0,1163742.453
16521,1.808046823,3.3,4644.46639,1203.338843,0,4126.995145
16522,4.351982277,16.14049587,4507.460831,1208.5,0,6496724.9
16523,4.339671399,39.53719008,4375.310074,1199.049587,0,5351860.064
16524,3.319792012,225.6694215,4248.467176,1186.735537,0,5342049.982
16525,3.950393612,18.70909091,4120.360942,1181.92562,0,5346485.467
16526,2.740509676,12.42975207,3986.846156,1192.1,0,5343567.906
16527,4.550040494,11.92561983,3859.08153,1196.801653,0,5343180.306
16528,3.105375805,14.85123967,3737.656785,1194.809917,0,5346622.962
16529,1.272095343,2.372727273,3623.209382,1192.363636,0,5344879.309
16530,5.101503912,6.876033058,3516.420653,1192.145455,0,5344477.056
16531,4.86920648,16.83471074,3418.008513,1183.347107,0,5342665.018
16532,3.42178239,28.6446281,3328.715996,1164.727273,0,5334709.914
16533,1.039008269,184.677686,3249.295026,1149.652893,0,5352434.877
16534,1.502271116,60.55454545,3180.485206,1142.214876,0,5365532.013
16535,1.117417226,2.438016529,3112.572424,1143.218182,0,5372664.105
16536,1.020788437,11.87603306,3049.865259,1147.876033,0,5331575.948
16537,1.020998524,32.97520661,2995.245636,1145.652893,0,5338177.735
16538,0.689819468,18.33636364,2855.829957,1142.14876,0,5337437.279
16539,1.068131394,8.123966942,2716.74482,1140.236364,0,5337900.169
16540,1.220348426,12.66942149,2583.686285,1138.586777,0,5346376.567
16541,1.43892944,8.355371901,2459.708769,1136.661157,0,5339238.782
16542,2.091698988,10.57272727,2346.252252,1134.752066,0,5339586.781
16543,1.80226531,20.67768595,2244.912479,1130.309091,0,5352997.875
16544,0.427865669,348.5619835,2157.397609,1123.68595,0,5349006.777
16545,0.83489583,1010.702479,2085.448836,1120.661157,0,5338776.355
16546,1.153262271,820.5619835,2030.721363,1119.206612,0,5340810.584
16547,1.433526411,17.54545455,1994.633214,1117.157025,0,5339959.456
16548,1.130429507,14.60330579,1977.493438,1116.054545,0,5366698.574
16549,1.470799448,24.05785124,1965.749034,1115.206612,0,5365015.924
16550,2.45985862,20.83471074,1958.62504,1114.181818,0,5343170.228
16551,2.526123504,3.118181818,1958.73897,1115.876033,0,5339589.258
16552,3.558031707,10.66942149,1971.067911,1120.890909,0,5338383.745
16553,3.699755816,33.0661157,1807.352723,1115.917355,0,5339630.672
16554,2.930999716,60.20661157,1649.025227,1105.578512,0,5342610.242
16555,2.262556242,84.11818182,1489.466662,1096.14876,0,5347356.596
16556,1.400236295,108.3966942,1292.888866,1089.363636,0,5343621.829
16557,1.004392953,50.27272727,1097.548314,1086.008264,0,5341472.657
16558,1.842157915,8.239669421,904.2471916,1086.157025,0,5335820.988
16559,1.4366479,3.454545455,714.6423339,1083.719008,0,5338947.852
16560,1.784680158,54.24545455,532.6953606,1079.677686,0,5337904.541
16561,4.007680849,15.9338843,369.8851565,1074.336364,0,7598412.468
16562,4.335643744,39.66115702,237.9048027,1068.024793,1,2267188.679
16563,3.223418187,25.73553719,126.3434031,1056.892562,1,2256645.072
16564,1.751789725,830.0363636,0,1053.85124,1,2327503.116
16565,0.639291627,8017.933884,0,1051.718182,1,2338572.65
16566,0.456148596,8070.818182,0,1049.528926,1,2324634.163
16567,1.505468418,2293.041322,0,1049.735537,1,2326662.46
16568,4.943966961,4.281818182,60.72226116,1049.008264,1,2258556.255
16569,4.101647762,14.99173554,197.1859112,1056.6,1,2269615.522
16570,3.185897872,3.785123967,333.6495613,1057.570248,1,20527.80546
16571,3.150882437,3.685950413,414.1942712,1060.636364,1,2377311.513
16572,1.764141088,3.909090909,511.9888581,1058.603306,0,2377622.025
16573,1.293507356,5.290909091,650.4741962,1051.892562,0,2385566.381
16574,1.514667956,11.68595041,755.4097414,1050.545455,0,2307148.586
16575,3.132702875,18.51239669,853.3975254,1048.016529,0,2297330.407
16576,3.827827728,2.73553719,982.8177834,1048.909091,0,2242026.391
16577,3.810173972,4.709090909,1129.9994,1058.735537,0,2328568.967
16578,3.239327858,40.38842975,1291.16759,1055.854545,0,2448306.803
16579,0.285419904,258.0826446,1191.632893,1044.909091,0,2832701.122
16580,0.300463788,13,1116.848589,1040.983471,0,2692957.221
16581,0.251384147,4.763636364,1058.02141,1040.669421,0,3045057.083
16582,0.287094096,16.27272727,980.9899763,1040.209091,0,4362126.583
16583,0.317708751,20.5785124,839.56862,1039.14876,0,3922681.733
16584,0.07569428,28.97520661,689.973087,1038.272727,0,3917027.778
16585,0.33532417,15.55371901,545.2613319,1037.983471,0,2553.710685
16586,0.403452372,15.93636364,400.9838677,1037.330579,0,11987.4962
16587,0.536973612,11.69421488,256.7064035,1036.590909,0,3558340.496
16588,0.701438546,13.14049587,112.4289393,1035.454545,1,2841.184008
16589,0.692142104,101735.8182,0,1033.933884,1,2351.729347
16590,0.964870704,37.13636364,39.92320681,1032,1,3561220.249
16591,6.749940182,12.28099174,239.9232068,1033.327273,1,3577495.947
16592,2.164637856,2.231404959,439.9232068,1042.735537,1,3575993.644
16593,0.955498802,260.7520661,639.9232068,1061.487603,0,3584722.798
16594,0.932826214,18.11818182,839.9232068,1058.92562,0,3581794.824
16595,1.006942482,32.89256198,1039.923207,1058.772727,0,3569402.712
16596,0.521912921,4.636363636,1239.923207,1059.876033,0,3575925.215
16597,0.583639581,7.157024793,1439.923207,1061.735537,0,3574697.787
16598,0.561490254,21.71900826,1639.923207,1061.438017,0,3588385.314
16599,0.315678395,62.51818182,1839.923207,1060.256198,0,3579770.148
16600,0.366058993,5.900826446,2039.923207,1059.427273,0,3565264.675
16601,0.539569885,8.73553719,2239.923207,1059.396694,0,11225019.91
16602,0.342477885,2455.38843,2439.923207,1058.347107,0,7665113.956
16603,0.579310505,11.41818182,2639.923207,1056.842975,0,7651889.707
16604,0.574188191,15.78512397,2839.923207,1056.836364,0,4307.624387
16605,0.492694841,19.99173554,3039.923207,1056.719008,0,7987068.205
16606,0.623814841,172.7768595,3239.923207,1056.694215,0,66776.18279
16607,0.818166622,144.1404959,3439.923207,1056.214876,0,66776.18279
16608,0.835195896,6.636363636,3639.923207,1056.132231,0,66776.18279
16609,0.688788947,13.17355372,3776.125748,1058.463636,0,259120.6363
16610,1.25415634,46.54545455,3752.86627,1058.231405,0,325896.8191
16611,1.302857247,61.19008264,3740.171764,1056.710744,0,578877.8616
16612,1.739068477,2.9,3737.632365,1055.768595,0,344870.6186
16613,1.580888712,4389.380165,3738.149864,1057.736364,0,8249553.921
16614,0.374163564,328.6198347,3746.817848,1054.727273,0,8034065.495
16615,0.574188191,11.45454545,3766.101906,1053.479339,0,8034067.673
16616,0.457968295,2.354545455,3795.840243,1055.049587,0,348918.2043
16617,0.722927836,7.338842975,3835.789714,1056.945455,0,7646651.846
16618,1.08893356,40.79338843,3885.635381,1056.504132,0,7646651.846
16619,1.055528481,5.504132231,3945.002141,1053.966942,0,0
16620,1.033967397,116,4013.467513,1055.735537,0,0
16621,0.574668633,39.1,4090.574661,1055.752066,0,7664474.267
16622,1.33983759,16.38842975,4175.844901,1053.145455,0,7675054.44
16623,1.643128818,3.768595041,4268.789081,1054.702479,0,7654029.97
16624,1.6399179,14.76859504,4368.917463,1055,0,7649851.388
16625,1.37567318,213.9545455,4475.747913,1048.305785,0,7647805.258
16626,2.029895251,390.4545455,4588.81237,1046.927273,0,0
16627,1.431648787,7.115702479,4707.661686,1053.421488,0,0
16628,0.669641715,94.47933884,4831.86901,1052.033058,0,0
16629,0.684744518,2.772727273,4961.03192,1050.082645,0,7648887.378
16630,0.905904958,5.669421488,5094.773527,1052.609091,0,0
16631,0.905370886,234.5206612,5232.742768,1051.859504,0,0
16632,0.5982168,609.8429752,5373.892261,1048.46281,0,0
16633,0.624142599,38.69421488,5515.313618,1047.066116,0,0
16634,0,2.036363636,5658.038034,1047.752066,0,0
16635,0.519251184,2.933884298,5804.111008,1049,0,0
16636,0.713596189,3.223140496,5953.319645,1048.710744,0,7647091.387
16637,1.017531399,15.2987013,6105.434054,1047.528926,0,7647091.387
16668,4.234586329,39.32467532,6130.897843,,0,1151451.732
16669,7.67043137,23.52892562,5989.631755,1147.519481,0,0
16670,9.734331635,30.5785124,5850.966335,1159.272727,0,1160781.23
16671,8.749426128,24.94214876,5715.936105,1178.454545,0,1164393.219
16672,5.034223139,5.927272727,5584.804746,1193.041322,0,1159542.058
16673,1.769453194,3.033057851,5457.853291,1202.372727,0,1156316.77
16674,3.938219139,69.81818182,5335.380121,1202.272727,0,1156171.526
16675,3.616688179,141.3471074,5215.75643,1195.677686,0,2551.699045
16676,3.278393608,166.5636364,5100.247074,1185.305785,0,1194654.122
16677,2.173548615,28.82644628,4990.082693,1177.745455,0,1210433.223
16678,2.874864394,1895.77686,4885.624869,1173.107438,0,1179070.89
16679,5.990725972,26.79338843,4783.895545,1169.834711,0,1166762.465
16680,4.612826047,13.14876033,4643.947198,1182.92562,0,1162786.344
16681,1.57854702,2.809090909,4502.525842,1201.198347,0,1171913.801
16682,2.988780838,6.280991736,4361.657346,1209.863636,0,6498077.199
16683,3.992140134,11.14876033,4224.948509,1207.297521,0,5342043.789
16684,2.700627445,180.1735537,4093.449035,1197.347107,0,5340222.72
16685,3.188270887,7.490909091,3967.676915,1190.31405,0,5341541.305
16686,1.826839385,8.314049587,3837.717548,1197.745455,0,5341928.34
16687,2.550988215,6.685950413,3704.81362,1203.727273,0,5340769.717
16688,3.944993022,5.801652893,3578.157619,1206.429752,0,5342669.705
16689,3.403062577,15.65454545,3458.436053,1202.099174,0,5341557.212
16690,4.810227053,15.36363636,3346.39327,1189.672727,0,5342003.433
16691,3.652855663,19.47933884,3242.825296,1177.85124,0,5357035.724
16692,3.402065329,31.38842975,3148.568545,1163.22314,0,5340784.643
16693,0.873556955,87.99173554,3064.482316,1149.950413,0,5375668.515
16694,1.187595302,76.64545455,2991.424385,1143.859504,0,5397222.852
16695,1.135107095,2.743801653,2925.471343,1143.6,0,5374144.745
16696,1.155078532,4.966942149,2858.662901,1148.173554,0,5343514.754
16697,1.419697677,9.388429752,2804.554257,1146.942149,0,5341807.244
16698,0.880116769,56.11818182,2712.430973,1142.487603,0,5338119.7
16699,0.916260952,88.05785124,2573.015295,1138.663636,0,5336943.245
16700,0.963907551,178.2644628,2434.041177,1136.214876,0,5346566.487
16701,1.320405003,227.7768595,2302.018431,1133.603306,0,5337822.336
16702,1.555747246,256.8454545,2180.371817,1130.876033,0,5341898.796
16703,0.966379301,326.3471074,2070.930628,1126.9,0,5340456.094
16704,0.73587419,32.47107438,1975.724189,1123.669421,0,5339898.961
16705,1.150839036,9.231404959,1896.897065,1122.479339,0,5340232.117
16706,0.842874089,535.9421488,1836.559523,1119.652893,0,5340095.75
16707,0.698265504,1400.572727,1796.575433,1116.07438,0,5342353.899
16708,0.7194431,153.1570248,1777.838563,1113.936364,0,5338142.489
16709,1.342970523,24.17355372,1766.094159,1113.123967,0,5338274.047
16710,1.947648205,55.25619835,1758.62504,1111.636364,0,5342057.423
16711,1.440625754,3.536363636,1758.751925,1111.066116,0,5342020.008
16712,2.029538924,9.396694215,1772.47248,1115.490909,0,5338627.543
16713,2.596903974,13.38016529,1808.344284,1113.140496,0,5340800.792
16714,2.902029516,6.421487603,1728.495442,1104.669421,0,5344241.354
16715,1.860231345,2.718181818,1536.472315,1095.677686,0,5347157.591
16716,2.079700815,3.917355372,1346.773127,1090.627273,0,5347416.014
16717,1.612855075,2.636363636,1160.538038,1090.504132,0,5343301.491
16718,1.920258264,9.900826446,979.7444665,1089.966942,0,5338889.85
16719,1.043339075,28.53719008,808.0531551,1084.512397,0,5338616.378
16720,2.017167488,18.45454545,652.6872017,1080.380165,0,5340250.79
16721,2.486009635,9.694214876,519.9143979,1079.154545,0,7582157.193
16722,4.4383792,3.388429752,396.7422965,1076.619835,0,2251808.523
16723,5.870147806,3.355371901,267.7647593,1076.024793,0,2246002.714
16724,3.773208222,8.172727273,145.1643648,1070.479339,0,2263772.871
16725,0.646204621,68.30578512,139.8854694,1055.618182,1,2272616.109
16726,0.42078376,54.21487603,40.47471874,1050.644628,1,2289933.54
16727,0.855207146,5954.578512,0,1050.545455,1,2296548.371
16728,1.16893944,5767.4,0,1048.801653,1,2267462.541
16729,0.921379278,37.72727273,50.97485759,1048.127273,1,2278150.082
16730,2.285914199,5.223140496,151.5814055,1049.041322,1,2271869.353
16731,3.662660035,6.396694215,232.7419573,1051.033058,1,2484833.472
16732,2.674488779,17.73553719,367.6314837,1049.214876,1,2476422.576
16733,1.733459751,2.763636364,504.656909,1046.338843,1,2336236.157
16734,1.349695477,8.826446281,576.473811,1052.472727,0,2352167.601
16735,1.637591509,31.11570248,699.9753665,1051.834711,0,2395887.906
16736,2.415762924,63.21487603,849.0779481,1048.07438,0,2305239.967
16737,2.259042888,69.68181818,1015.454807,1046.495868,0,2345656.979
16738,0.679543621,218.9752066,1133.64339,1045.090909,0,2423886.463
16739,0.312415241,27.38016529,1016.415276,1042.61157,0,2821176.584
16740,0.380266524,4.008264463,927.9292495,1041.933884,0,3149276.45
16741,0.359887612,10.14545455,864.5097328,1041.644628,0,3041337.346
16742,0.287094096,16.07438017,831.1194991,1040.572727,0,3923453.122
16743,0.307681482,21.6446281,698.1472638,1039.198347,0,3564965.161
16744,0,6.190082645,556.7259075,1038.68595,0,3554160.082
16745,0.082911974,4.132231405,415.3045513,1038,0,6533.308646
16746,0.338801974,5.763636364,273.8831951,1037.975207,0,3579609.158
16747,0.593560559,11.07438017,163.576134,1037.3,0,3560172.875
16748,0.287094096,12.2231405,86.76680187,1036.024793,1,2388.104064
16749,0.461731779,101651.2066,0,1034.628099,1,6826.621225
16750,0.634946553,50.43636364,59.18781767,1033.289256,1,19415.99684
16751,3.448859432,16.53719008,258.1952557,1033.854545,1,3585308.491
16752,5.443125437,3.867768595,457.2026938,1038.049587,1,3566445.17
16753,0.826603956,163.2975207,656.2101318,1059.247934,0,3580440.72
16754,0.296325688,91.8,855.2175698,1060.520661,0,3584849.243
16755,0.395526594,13.53719008,1054.225008,1060.854545,0,3564779.273
16756,0.481013178,4.661157025,1253.232446,1061.504132,0,3573130.701
16757,0.433464555,5.67768595,1452.239884,1062.876033,0,3574353.231
16758,0.552810904,18.01652893,1651.247322,1062.859504,0,3592143.78
16759,0.466116504,32.59090909,1850.25476,1061.77686,0,3574786.748
16760,0.342172895,4.082644628,2049.27922,1060.836364,0,3565325.325
16761,0.540796576,14.62809917,2248.447154,1060.347107,0,11213626.94
16762,0.408356331,2418.446281,2447.750781,1058.710744,0,7663666.393
16763,0.322377178,9.009090909,2647.159453,1057.694215,0,7700977.964
16764,0.436401219,4.669421488,2846.651094,1058.3,0,7681280.856
16765,0.394153938,11.09090909,3046.209404,1058.669421,0,7923415.832
16766,0.434568199,255.0330579,3245.822087,1058.115702,0,274929.6903
16767,0.740030486,26.38842975,3445.479691,1057.842975,0,269332.5528
16768,0.26215764,2.445454545,3645.174836,1058.479339,0,339970.8599
16769,1.147090907,7.876033058,3844.901672,1059.945455,0,848210.4144
16770,1.221475147,22.39669421,3952.095418,1059.181818,0,423669.8549
16771,2.022523161,3.099173554,3940.042864,1058.396694,0,578877.8616
16772,2.388391937,24.58181818,3937.632365,1060.239669,0,344870.6186
16773,0.642910544,3079.652893,3938.123583,1057.472727,1,7671765.239
16774,0.375477382,1530.719008,3946.352358,1054.181818,0,0
16775,0.559823508,44.66115702,3964.666003,1053.586777,0,8033684.955
16776,0.692815699,5.327272727,3992.925757,1054.809917,0,7995570.05
16777,0.404831246,1.909090909,4030.922435,1056.618182,0,7646651.846
16778,1.122574255,7.702479339,4078.383903,1057.793388,0,7885106.359
16779,0.864068428,7.371900826,4134.984261,1057.033058,0,239531.9188
16780,0.641863923,102.8181818,4200.354083,1055.363636,0,0
16781,0.437693965,27.99090909,4274.091015,1053.793388,0,7665235.016
16782,0.717468393,4.545454545,4355.770148,1053.781818,0,7651845.27
16783,1.19648372,2.842975207,4444.953674,1055.066116,0,7653980.861
16784,1.478395428,83.46280992,4541.199483,1055.38843,0,2473.019588
16785,1.295736614,454.7363636,4644.06851,1050.619835,0,7647820.628
16786,1.526138562,63.90082645,4753.130748,1049.490909,0,0
16787,1.107956967,8.049586777,4867.969956,1054.68595,0,0
16788,0.48899056,60.6446281,4988.187153,1052.801653,0,0
16789,0.84909441,2.318181818,5113.403041,1050.826446,0,7646651.846
16790,0.922610398,17.61157025,5243.259505,1052.390909,0,7646651.846
16791,0.620487355,782.9173554,5377.420368,1050.487603,0,7646651.846
16792,0.724001358,3.26446281,5515.571539,1048.735537,0,7655473.608
16793,0.328389802,32.14049587,5656.734974,1049.413223,0,0
16794,0.491817284,2.163636364,5798.15633,1048.801653,0,0
16795,0.863031791,13.66115702,5940.818708,1049.245455,0,0
16796,0.872369929,17.50413223,6086.677018,1047.512397,0,0
16797,0.75306688,23.81818182,6235.539056,1045.272727,0,7646651.846
16828,5.340980364,27.32467532,5989.476487,,0,1151451.732
16829,8.221873071,18.03305785,5848.055131,1159.623377,0,1152547.767
16830,8.155196583,7.818181818,5706.796738,1176.330579,0,1161157.842
16831,4.11640569,2.338842975,5568.271501,1203.008264,0,1161667.217
16832,3.524854462,9.154545455,5433.577643,1216.099174,0,1164182.99
16833,3.110513042,78.68595041,5303.007118,1211.390909,0,1172540.263
16834,4.482470652,55.9338843,5176.871931,1202.057851,0,1164720.546
16835,5.558932259,5.041322314,5055.378351,1199.900826,0,1170267.505
16836,4.742346263,8.809090909,4936.448848,1198.636364,0,1163899.216
16837,2.278310351,1336.049587,4822.544173,1188.672727,0,1152513.959
16838,1.796656584,232.9669421,4714.375608,1178.07438,0,1158851.446
